std,rms,p2p,zcr,speed,pwm,label
0.4480927538325047,0.4576048586445017,3.4402998405611616,58.0,0.3306233390850439,225,mat
0.46601639617443574,0.4789866373134446,3.538415838396901,59.0,0.3306233390850439,225,mat
0.4215475768674504,0.42190990998077305,2.7595159982186974,56.0,0.3306233390850439,225,mat
0.47874548620068946,0.47958897486234303,3.516355732635871,52.0,0.3306233390850439,225,mat
0.14417289978825668,0.14428032786979825,0.9639125779328328,42.0,0.14693368461163478,100,carpet
0.11339556343417705,0.11428735485862566,1.1952042557812081,54.0,0.14693368461163478,100,carpet
0.10595850506322456,0.10836427822737907,0.749510670497374,58.0,0.14693368461163478,100,carpet
0.09298888009851697,0.09535875405161345,0.6491624455747917,48.0,0.14693368461163478,100,carpet
0.06604769296521536,0.06836968916405226,0.4151398797937471,53.0,0.14693368461163478,100,carpet
0.06205520412927972,0.06457872686616037,0.37475053172780015,52.0,0.14693368461163478,100,carpet
0.06593149655532429,0.06702926926356767,0.3819188214612108,55.0,0.14693368461163478,100,carpet
0.1204398990181154,0.12056463500368192,0.9674013748258972,64.0,0.14693368461163478,100,carpet
0.14762395271069276,0.14863208096224415,1.1094795374248907,62.0,0.14693368461163478,100,carpet
0.11780290991423689,0.11853103687552795,1.1094795374248907,56.0,0.14693368461163478,100,carpet
0.09273791534497325,0.09381082706992944,0.5216330274415952,47.0,0.14693368461163478,100,carpet
0.1426208734734645,0.14486883477215193,1.2223341317876173,45.0,0.14693368461163478,100,carpet
0.16311290294735858,0.16384759856423783,1.2630967667344333,48.0,0.14693368461163478,100,carpet
0.1390042328763675,0.13902136157103254,1.0993993893785294,47.0,0.14693368461163478,100,carpet
0.11491234948248721,0.11507036330401453,1.04199183785156,48.0,0.14693368461163478,100,carpet
0.10188405202259054,0.1022607582448364,0.5701810583281759,51.0,0.14693368461163478,100,carpet
0.10025163979084159,0.10027955317828342,0.6689881725756379,56.0,0.14693368461163478,100,carpet
0.15923827671701818,0.16000253971583872,1.382903021702516,58.0,0.19100480263045724,130,carpet
0.1874539139408813,0.1875130215475413,1.6737776010474636,54.0,0.19100480263045724,130,carpet
0.18749165636877785,0.1876680094419415,1.6737776010474636,60.0,0.19100480263045724,130,carpet
0.18645312137576373,0.1868030087589024,1.7304030855105363,63.0,0.19100480263045724,130,carpet
0.22675629501624822,0.22697891076668403,1.799086822022712,55.0,0.19100480263045724,130,carpet
0.17236985688156642,0.17242707419132464,1.4469736373480817,61.0,0.19100480263045724,130,carpet
0.11648156757553207,0.11654937468088816,0.9259011062990457,60.0,0.19100480263045724,130,carpet
0.14994322253775225,0.1500095568626828,0.9841570288822261,49.0,0.19100480263045724,130,carpet
0.1771304571523007,0.17720634111696176,1.1713838617717016,51.0,0.19100480263045724,130,carpet
0.1751938865022249,0.17519547855846088,1.1924844759635658,55.0,0.19100480263045724,130,carpet
0.15688549553883635,0.15688604536659298,1.2500438056480228,57.0,0.19100480263045724,130,carpet
